Wavelength,Flux,Noise
1.0777932,7.0927713E-17,4.6684197E-19
1.0779353,7.112762E-17,4.580481E-19
1.0780774,7.203935E-17,4.614228E-19
1.0782197,7.224419E-17,4.5481895E-19
1.0783617,7.279779E-17,4.585148E-19
1.0785038,7.212679E-17,4.549117E-19
1.078646,6.996805E-17,4.541601E-19
1.0787882,6.884649E-17,4.5620376E-19
1.0789303,6.955884E-17,4.6484474E-19
1.0790724,7.113454E-17,4.6261006E-19
1.0792145,7.133606E-17,4.571522E-19
1.0793566,7.150638E-17,4.536886E-19
1.0794986,7.145764E-17,4.532779E-19
1.0796407,7.0849654E-17,4.5399327E-19
1.0797828,7.1678635E-17,4.5409403E-19
1.079925,6.9450005E-17,4.501568E-19
1.080067,6.850091E-17,4.4866023E-19
1.0802091,6.8593535E-17,4.436497E-19
1.0803512,6.8210246E-17,4.4860243E-19
1.0804933,7.106324E-17,4.437301E-19
1.0806354,7.105508E-17,4.7571436E-19
1.0807775,7.201116E-17,4.5785496E-19
1.0809196,7.235937E-17,4.5362936E-19
1.0810617,7.308287E-17,4.5813243E-19
1.0812038,7.2389514E-17,4.5895594E-19
1.0813459,7.191747E-17,4.5642446E-19
1.081488,7.278931E-17,4.5788914E-19
1.08163,7.304606E-17,4.5590235E-19
1.0817721,7.397874E-17,4.5427E-19
1.0819142,7.4808395E-17,4.5554284E-19
1.0820563,7.4516393E-17,4.515922E-19
1.0821984,7.135728E-17,4.431122E-19
1.0823404,6.922426E-17,4.432219E-19
1.0824825,7.034137E-17,4.464203E-19
1.0826246,6.9018494E-17,4.4160846E-19
1.0827665,7.030694E-17,4.442971E-19
1.0829086,7.252958E-17,4.461108E-19
1.0830507,7.3727594E-17,4.534595E-19
1.0831927,7.4677316E-17,4.837436E-19
1.0833348,7.47154E-17,5.928153E-19
1.0834768,7.034447E-17,6.985536E-19
1.0836189,7.255551E-17,6.56345E-19
1.0837609,7.3833215E-17,5.3453393E-19
1.083903,7.498339E-17,4.6632136E-19
1.0840449,7.470176E-17,4.5980737E-19
1.084187,7.3850725E-17,4.6271155E-19
1.084329,7.71991E-17,4.8112655E-19
1.0844711,7.5790675E-17,5.2391697E-19
1.0846131,7.0551306E-17,5.452195E-19
1.0847552,7.0811226E-17,4.8152407E-19
1.0848972,7.264831E-17,4.417123E-19
1.0850391,7.0659376E-17,4.3790166E-19
1.0851812,6.887432E-17,4.3954305E-19
1.0853232,6.8961584E-17,4.3893993E-19
1.0854652,6.8247853E-17,4.6952054E-19
1.0856073,7.002958E-17,4.431191E-19
1.0857493,6.961317E-17,4.468425E-19
1.0858912,6.853208E-17,4.546829E-19
1.0860333,7.192553E-17,4.7734463E-19
1.0861753,7.090139E-17,4.73312E-19
1.0863173,6.875841E-17,4.584366E-19
1.0864593,6.823903E-17,4.447615E-19
1.0866013,6.824413E-17,4.392979E-19
1.0867432,6.770969E-17,4.3790223E-19
1.0868853,6.899471E-17,4.445701E-19
1.0870273,7.109394E-17,4.430605E-19
1.0871693,7.146881E-17,4.352083E-19
1.0873113,7.2989974E-17,4.355407E-19
1.0874532,7.291898E-17,4.399454E-19
1.0875952,7.1130426E-17,4.349739E-19
1.0877372,7.125477E-17,4.398943E-19
1.0878792,7.059123E-17,4.3785596E-19
1.0880212,6.623069E-17,4.675555E-19
1.0881631,6.6104165E-17,4.2900738E-19
1.0883051,6.7857834E-17,4.3172955E-19
1.0884471,6.693013E-17,4.3121153E-19
1.0885891,6.769265E-17,4.366476E-19
1.088731,6.8455515E-17,4.42539E-19
1.088873,6.8105294E-17,4.435005E-19
1.0890149,6.829253E-17,4.3949207E-19
1.0891569,6.707995E-17,4.36237E-19
1.0892988,6.5624764E-17,4.360083E-19
1.0894408,6.4682295E-17,4.3845225E-19
1.0895828,6.1936935E-17,4.3680983E-19
1.0897247,6.121751E-17,4.4920576E-19
1.0898666,5.9752636E-17,4.8287035E-19
1.0900086,5.902061E-17,4.892861E-19
1.0901506,6.17296E-17,4.587298E-19
1.0902925,6.303966E-17,4.323228E-19
1.0904344,6.107044E-17,4.2537228E-19
1.0905764,6.148431E-17,4.2604832E-19
1.0907183,6.05794E-17,4.2532102E-19
1.0908602,5.9888545E-17,4.22703E-19
1.0910021,6.128068E-17,4.2269622E-19
1.0911441,6.2710256E-17,4.2520764E-19
1.0912861,6.110899E-17,4.2746254E-19
1.0914279,5.932624E-17,4.2955642E-19
1.0915699,5.8970024E-17,4.295654E-19
1.0917118,5.912159E-17,4.3939757E-19
1.0918537,6.169873E-17,4.4311755E-19
1.0919956,6.076331E-17,4.3101867E-19
1.0921376,6.2726376E-17,4.315379E-19
1.0922794,6.119473E-17,4.3260435E-19
1.0924213,5.758699E-17,4.592841E-19
1.0925633,5.5622364E-17,5.509115E-19
1.0927051,5.3519168E-17,6.239694E-19
1.092847,5.1649766E-17,5.744358E-19
1.092989,4.896624E-17,4.726436E-19
1.0931308,4.638731E-17,4.2140812E-19
1.0932727,4.6000106E-17,4.1767828E-19
1.0934147,4.6562672E-17,4.157296E-19
1.0935565,4.789452E-17,4.1750796E-19
1.0936984,5.0087206E-17,4.2338242E-19
1.0938402,5.1940643E-17,4.3058833E-19
1.0939822,5.2277395E-17,4.3040115E-19
1.0941241,4.970596E-17,4.2519433E-19
1.0942659,4.76368E-17,4.2878918E-19
1.0944078,4.811267E-17,4.3127258E-19
1.0945497,4.93955E-17,4.3417987E-19
1.0946915,4.9069393E-17,4.3809326E-19
1.0948335,4.637409E-17,4.385059E-19
1.0949754,4.73285E-17,4.459904E-19
1.0951172,4.8821735E-17,4.918187E-19
1.0952591,4.8257555E-17,4.8931233E-19
1.0954009,4.7125204E-17,4.55263E-19
1.0955428,4.193197E-17,4.2274686E-19
1.0956846,3.7036105E-17,4.1249664E-19
1.0958265,3.5385294E-17,4.197803E-19
1.0959684,3.3073503E-17,4.1761506E-19
1.0961102,3.628421E-17,4.158088E-19
1.0962521,4.322435E-17,4.473999E-19
1.0963938,5.096234E-17,4.2215566E-19
1.0965357,5.5922935E-17,4.2726919E-19
1.0966775,5.731902E-17,4.2584134E-19
1.0968194,5.4873607E-17,4.2850908E-19
1.0969613,4.8026484E-17,4.3245075E-19
1.0971031,4.1060217E-17,4.3017626E-19
1.0972449,3.813695E-17,4.333222E-19
1.0973867,3.3586226E-17,4.8758166E-19
1.0975286,3.3841176E-17,5.846442E-19
1.0976704,4.2160185E-17,6.108882E-19
1.0978122,4.896647E-17,5.328987E-19
1.097954,4.9422242E-17,4.512028E-19
1.0980959,4.9636005E-17,4.2585323E-19
1.0982376,4.8820928E-17,4.162232E-19
1.0983795,4.5532537E-17,4.11086E-19
1.0985214,4.399362E-17,4.167709E-19
1.0986631,4.293426E-17,4.240777E-19
1.098805,3.8229032E-17,4.2362675E-19
1.0989467,3.2795127E-17,4.1536363E-19
1.0990885,3.3927137E-17,4.137871E-19
1.0992304,3.9554046E-17,4.1535737E-19
1.0993721,4.3987612E-17,4.1999938E-19
1.099514,4.3579382E-17,4.3050419E-19
1.0996557,4.006063E-17,4.310688E-19
1.0997976,3.841751E-17,4.2948412E-19
1.0999393,3.6983844E-17,4.232489E-19
1.1000811,3.781884E-17,4.148079E-19
1.100223,3.5540957E-17,4.112508E-19
1.1003647,3.3607574E-17,4.1983193E-19
1.1005065,3.9446506E-17,4.1932768E-19
1.1006483,3.551423E-17,4.695718E-19
1.10079,3.0643098E-17,4.552872E-19
1.1009319,2.2718691E-17,4.7113354E-19
1.1010736,2.0089583E-17,4.649543E-19
1.1012154,2.8773593E-17,4.3239913E-19
1.1013571,4.122269E-17,4.0921915E-19
1.101499,4.226533E-17,4.0330858E-19
1.1016407,3.4420583E-17,4.0792275E-19
1.1017824,2.6432226E-17,4.129174E-19
1.1019242,2.5591931E-17,4.1715745E-19
1.1020659,3.1593383E-17,4.1510725E-19
1.1022078,3.341963E-17,4.1591533E-19
1.1023495,2.8944505E-17,4.1485597E-19
1.1024913,3.0027986E-17,4.1554708E-19
1.102633,3.5227005E-17,4.1469364E-19
1.1027747,3.1797382E-17,4.2865283E-19
1.1029165,2.5054328E-17,5.2433914E-19
1.1030582,2.4599824E-17,5.6680923E-19
1.1032,2.5641204E-17,5.053171E-19
1.1033417,2.6401198E-17,4.3589544E-19
1.1034834,3.1262163E-17,4.087665E-19
1.1036252,3.2791567E-17,4.020137E-19
1.1037669,2.8256483E-17,4.0029757E-19
1.1039087,2.4858587E-17,4.0126555E-19
1.1040504,2.2439383E-17,4.067706E-19
1.1041921,2.1676E-17,4.111684E-19
1.1043339,2.7463808E-17,4.0954984E-19
1.1044755,3.3337036E-17,4.0629615E-19
1.1046172,3.501918E-17,4.0061763E-19
1.104759,3.7923892E-17,4.0365496E-19
1.1049007,3.5056672E-17,4.0348598E-19
1.1050425,2.6445568E-17,4.0448824E-19
1.1051841,1.9073868E-17,4.0390381E-19
1.1053258,1.24338944E-17,4.09061E-19
1.1054676,9.319483E-18,4.1201608E-19
1.1056093,1.5008162E-17,4.0920467E-19
1.1057509,2.0994688E-17,4.077908E-19
1.1058927,2.2357545E-17,4.0690795E-19
1.1060344,2.3480685E-17,4.122675E-19
1.106176,2.142723E-17,4.1643162E-19
1.1063178,2.0233544E-17,4.0831165E-19
1.1064594,2.4733638E-17,4.095898E-19
1.1066011,3.2160256E-17,4.0942811E-19
1.1067429,3.622921E-17,3.9960036E-19
1.1068845,3.1863814E-17,3.9297955E-19
1.1070262,2.4404149E-17,3.9723265E-19
1.1071678,1.9106929E-17,4.1127107E-19
1.1073096,2.0687306E-17,4.301894E-19
1.1074512,2.5812207E-17,4.501885E-19
1.1075929,2.7596454E-17,4.101027E-19
1.1077346,1.937089E-17,4.0707515E-19
1.1078762,1.1210886E-17,4.0791786E-19
1.1080179,1.0192813E-17,4.1333383E-19
1.1081595,1.6365047E-17,4.1290026E-19
1.1083013,2.7567635E-17,4.152157E-19
1.1084429,3.654715E-17,4.191131E-19
1.1085845,4.0446065E-17,4.194111E-19
1.1087263,3.642169E-17,4.1878146E-19
1.1088679,2.429277E-17,4.324026E-19
1.1090095,1.633498E-17,4.676485E-19
1.1091511,1.5325614E-17,4.7390997E-19
1.1092929,1.6001576E-17,4.3132317E-19
1.1094345,1.835601E-17,4.0365468E-19
1.1095761,1.7758593E-17,3.9402844E-19
1.1097177,1.6669565E-17,3.9639588E-19
1.1098593,1.6444559E-17,3.9529878E-19
1.1100011,1.4572376E-17,3.9003533E-19
1.1101427,1.2267479E-17,3.8668708E-19
1.1102843,1.1120259E-17,3.964925E-19
1.110426,1.06494326E-17,4.201129E-19
1.1105676,1.1211749E-17,4.2401157E-19
1.1107092,1.1652272E-17,4.1760777E-19
1.1108508,1.1760324E-17,4.0890032E-19
1.1109924,9.7875865E-18,4.0779715E-19
1.111134,6.806958E-18,4.1757675E-19
1.1112757,8.116248E-18,4.347167E-19
1.1114173,1.4205642E-17,4.370277E-19
1.1115589,1.9931996E-17,4.2059968E-19
1.1117005,2.1187826E-17,4.013523E-19
1.1118422,1.9481397E-17,3.9620698E-19
1.1119838,1.5528857E-17,4.0088936E-19
1.1121254,1.2935329E-17,4.0525238E-19
1.1122669,1.12404324E-17,4.0269696E-19
1.1124085,1.1816552E-17,4.0180875E-19
1.1125501,1.8359262E-17,4.0027782E-19
1.1126918,2.1334975E-17,4.0158037E-19
1.1128334,1.7775723E-17,4.233309E-19
1.1129749,1.1020546E-17,4.502551E-19
1.1131165,8.625904E-18,4.555178E-19
1.1132581,1.0582052E-17,4.446375E-19
1.1133997,1.0901504E-17,4.2208512E-19
1.1135412,8.890723E-18,4.3269076E-19
1.1136829,8.794774E-18,4.47759E-19
1.1138245,1.1071442E-17,4.385937E-19
1.113966,1.0875202E-17,4.2280967E-19
1.1141076,1.0608547E-17,4.2471015E-19
1.1142492,1.7062741E-17,4.2224187E-19
1.1143907,2.3470684E-17,4.1295772E-19
1.1145324,2.5013604E-17,4.1213475E-19
1.1146739,2.2293975E-17,4.1470465E-19
1.1148155,1.5181616E-17,4.338051E-19
1.114957,1.0190655E-17,4.8721176E-19
1.1150986,7.004163E-18,5.235702E-19
1.1152401,7.334648E-18,4.823128E-19
1.1153817,1.3583999E-17,4.524949E-19
1.1155232,1.9427455E-17,4.4625277E-19
1.1156648,2.3654937E-17,4.4219013E-19
1.1158063,2.6043605E-17,4.3227908E-19
1.1159478,2.021024E-17,4.2608182E-19
1.1160895,1.1605871E-17,4.4951006E-19
1.116231,4.3666004E-18,5.0865947E-19
1.1163725,3.0658337E-18,5.7138773E-19
1.1165141,5.6811033E-18,6.011879E-19
1.1166556,6.3163334E-18,5.72073E-19
1.1167971,7.004983E-18,5.1134434E-19
1.1169387,6.4744576E-18,4.6511203E-19
1.1170802,6.3287154E-18,4.8115457E-19
1.1172217,6.7346725E-18,5.2365444E-19
1.1173632,9.078127E-18,5.2552516E-19
1.1175047,1.2782051E-17,4.6954013E-19
1.1176463,1.6899515E-17,4.2013398E-19
1.1177878,2.198641E-17,4.1162904E-19
1.1179293,2.365749E-17,4.215538E-19
1.1180708,2.1281145E-17,4.4355947E-19
1.1182123,1.8409915E-17,4.8614563E-19
1.1183538,1.8481437E-17,4.953636E-19
1.1184953,1.6977174E-17,4.387256E-19
1.1186368,1.4062405E-17,4.623435E-19
1.1187783,9.765613E-18,4.990263E-19
1.1189198,7.861429E-18,5.3878156E-19
1.1190614,7.2328995E-18,5.2994055E-19
1.1192029,8.168556E-18,5.435724E-19
1.1193444,8.306768E-18,5.263418E-19
1.1194859,7.099005E-18,4.6197706E-19
1.1196274,7.571366E-18,4.264184E-19
1.1197689,8.802894E-18,4.481124E-19
1.1199104,9.091149E-18,4.701499E-19
1.1200519,8.463645E-18,4.86001E-19
1.1201934,7.91047E-18,5.391624E-19
1.1203347,1.08784855E-17,5.711556E-19
1.1204762,1.8359945E-17,4.9281084E-19
1.1206177,2.2877142E-17,4.4208823E-19
1.1207592,2.175957E-17,4.2574888E-19
1.1209006,1.8778871E-17,4.1886097E-19
1.1210421,1.6507718E-17,4.423414E-19
1.1211836,1.4194689E-17,4.9811994E-19
1.1213251,1.3992956E-17,5.2847856E-19
1.1214665,1.3054799E-17,4.734899E-19
1.121608,1.05637515E-17,4.5236616E-19
1.1217495,8.5870074E-18,5.2568507E-19
1.1218909,8.604267E-18,6.274791E-19
1.1220324,6.6852774E-18,5.9245043E-19
1.1221738,5.742471E-18,5.7318565E-19
1.1223153,8.925916E-18,6.5966444E-19
1.1224568,7.823128E-18,6.752793E-19
1.1225982,8.301814E-18,6.4597393E-19
1.1227397,1.4333005E-17,5.943854E-19
1.122881,1.8218858E-17,4.975651E-19
1.1230226,1.9943715E-17,4.3434427E-19
1.1231639,1.9109558E-17,4.1123886E-19
1.1233054,1.5569415E-17,4.4060215E-19
1.1234468,1.29706106E-17,5.640611E-19
1.1235882,1.123975E-17,7.5653763E-19
1.1237297,1.1585958E-17,7.286246E-19
1.1238711,1.2758723E-17,5.3121896E-19
1.1240126,1.6711187E-17,4.43751E-19
1.124154,1.9022529E-17,4.3431723E-19
1.1242954,1.9852214E-17,4.5668605E-19
1.1244369,2.385962E-17,4.524242E-19
1.1245782,2.6475884E-17,4.3270335E-19
1.1247196,2.7000783E-17,4.285973E-19
1.124861,2.4539597E-17,4.345152E-19
1.1250025,1.9490187E-17,4.5329125E-19
1.1251439,1.3673447E-17,5.303381E-19
1.1252853,1.1143729E-17,7.205981E-19
1.1254267,1.077309E-17,9.122189E-19
1.125568,1.15403326E-17,8.2738353E-19
1.1257094,1.4064774E-17,6.038773E-19
1.1258509,1.3692732E-17,4.8064575E-19
1.1259923,1.3082585E-17,4.8072025E-19
1.1261337,1.5476218E-17,5.351894E-19
1.1262751,1.721353E-17,5.229665E-19
1.1264164,1.8469673E-17,4.6221917E-19
1.1265578,2.3143187E-17,4.4067494E-19
1.1266992,2.791323E-17,4.6051523E-19
1.1268406,2.5612364E-17,4.278689E-19
1.126982,2.3465883E-17,4.2225047E-19
1.1271234,2.4069879E-17,4.5718567E-19
1.1272647,2.6167797E-17,5.2261095E-19
1.1274061,2.451559E-17,5.3569214E-19
1.1275475,1.933813E-17,5.1352954E-19
1.1276889,1.5576911E-17,5.8010016E-19
1.1278303,1.35974695E-17,6.0230267E-19
1.1279715,1.33529814E-17,4.9704916E-19
1.1281129,1.5069416E-17,4.392658E-19
1.1282543,1.8799142E-17,4.6225784E-19
1.1283957,2.1835686E-17,5.096648E-19
1.128537,2.0558785E-17,4.9645007E-19
1.1286783,1.8576149E-17,4.7465407E-19
1.1288197,2.1014714E-17,5.0170774E-19
1.1289611,2.2446598E-17,5.226395E-19
1.1291025,2.4680957E-17,5.138119E-19
1.1292437,2.6088218E-17,5.0905796E-19
1.1293851,2.2290233E-17,4.790075E-19
1.1295265,1.5576671E-17,5.661533E-19
1.1296678,1.3730758E-17,6.5018743E-19
1.1298091,1.2934843E-17,5.8213027E-19
1.1299505,1.3727082E-17,5.4864905E-19
1.1300918,1.4905858E-17,5.602714E-19
1.1302332,1.58929E-17,4.849223E-19
1.1303744,2.0517236E-17,4.2597943E-19
1.1305158,2.5103881E-17,4.1770837E-19
1.1306571,2.696057E-17,4.3498937E-19
1.1307985,2.3193038E-17,4.401667E-19
1.1309397,1.6108174E-17,4.215138E-19
1.1310811,1.3491309E-17,4.2153835E-19
1.1312224,9.734051E-18,4.570584E-19
1.1313637,8.988614E-18,5.045483E-19
1.131505,1.0382445E-17,4.794621E-19
1.1316463,1.3329939E-17,4.214696E-19
1.1317877,1.6192418E-17,4.0859695E-19
1.1319289,1.9376418E-17,4.1024987E-19
1.1320703,2.4243471E-17,4.1871236E-19
1.1322116,2.6570856E-17,4.574928E-19
1.1323528,2.4336178E-17,5.029862E-19
1.1324941,1.7003005E-17,4.801189E-19
1.1326355,1.1398977E-17,4.2659555E-19
1.1327767,8.99316E-18,4.174397E-19
1.132918,1.0126013E-17,4.453375E-19
1.1330593,1.2212988E-17,5.5481046E-19
1.1332006,1.2689731E-17,6.3606586E-19
1.1333419,7.605936E-18,6.220293E-19
1.1334832,5.3180157E-18,6.1718753E-19
1.1336244,4.842433E-18,5.7941045E-19
1.1337657,4.472409E-18,5.0405574E-19
1.133907,3.2651038E-18,5.2660003E-19
1.1340483,2.1185522E-18,5.7805325E-19
1.1341896,2.8324285E-18,5.612951E-19
1.1343309,2.7665101E-18,6.526028E-19
1.1344721,2.3554834E-19,1.0510333E-18
1.1346134,2.275138E-18,1.5242159E-18
1.1347547,6.5929645E-18,1.3499531E-18
1.1348959,4.236894E-18,9.344768E-19
1.1350372,5.0901184E-18,7.377987E-19
1.1351784,8.839985E-18,6.3773774E-19
1.1353197,1.334253E-17,5.664555E-19
1.135461,1.8508024E-17,5.3265846E-19
1.1356021,1.5629048E-17,5.1492836E-19
1.1357434,1.210533E-17,5.097561E-19
1.1358846,6.8298827E-18,6.0952024E-19
1.1360259,6.6738925E-18,6.8488993E-19
1.1361672,1.0288152E-17,5.3066676E-19
1.1363084,1.471318E-17,4.3033174E-19
1.1364496,1.6280817E-17,4.0289127E-19
1.1365908,1.6136631E-17,3.9466222E-19
1.1367321,1.7007053E-17,3.9350365E-19
1.1368734,1.4096721E-17,3.9077928E-19
1.1370145,1.1107472E-17,3.87211E-19
1.1371558,1.1712207E-17,3.862251E-19
1.137297,1.3501385E-17,4.0574352E-19
1.1374383,1.6894888E-17,4.598385E-19
1.1375794,1.9787307E-17,5.009864E-19
1.1377207,1.8560575E-17,4.857618E-19
1.1378618,1.7304895E-17,4.30385E-19
1.1380031,2.0041734E-17,4.1377598E-19
1.1381444,2.4580476E-17,4.1849784E-19
1.1382855,2.6567903E-17,4.642199E-19
1.1384268,2.6316166E-17,5.3019734E-19
1.1385679,2.0630915E-17,4.947827E-19
1.1387092,1.848443E-17,4.259636E-19
1.1388503,1.9849079E-17,4.0476992E-19
1.1389916,1.8561048E-17,4.0206145E-19
1.1391327,1.7796877E-17,4.0146123E-19
1.1392696,1.8891048E-17,1.3015888E-18
1.139274,1.9209847E-17,3.9331567E-19
1.1394151,1.9499686E-17,3.9180744E-19
1.1394418,1.32525724E-17,1.2901519E-18
1.1395563,1.7446247E-17,4.0227856E-19
1.1396141,1.5517238E-17,1.3485121E-18
1.1396976,1.6667985E-17,4.398533E-19
1.1397862,1.5012183E-17,1.4044159E-18
1.1398387,2.0101566E-17,4.9015864E-19
1.1399585,2.2583265E-17,1.4927594E-18
1.13998,2.1807743E-17,4.707907E-19
1.1401211,2.2909945E-17,4.176454E-19
1.1401306,2.3281787E-17,1.5002102E-18
1.1402622,2.4869471E-17,4.0266863E-19
1.1403029,2.6006168E-17,1.4966849E-18
1.1404035,2.4819766E-17,4.0023772E-19
1.1404752,2.5991641E-17,1.4355286E-18
1.1405447,2.4716205E-17,4.178158E-19
1.1406473,2.1161123E-17,1.4153697E-18
1.1406858,2.605685E-17,4.9127926E-19
1.1408195,1.9714664E-17,1.4706129E-18
1.140827,2.3151323E-17,5.3401405E-19
1.1409682,1.6676929E-17,4.596405E-19
1.1409917,1.5625903E-17,1.5624645E-18
1.1411093,1.6805398E-17,4.1612052E-19
1.1411638,2.3050389E-17,1.5575254E-18
1.1412505,2.0489097E-17,4.3716345E-19
1.1413361,2.2907756E-17,1.5608414E-18
1.1413916,2.1210211E-17,4.862597E-19
1.1415082,2.2185173E-17,1.5215707E-18
1.1415328,1.764703E-17,4.787059E-19
1.1416739,1.7427539E-17,4.1530379E-19
1.1416805,2.2603701E-17,1.4916677E-18
1.1418152,1.9367278E-17,4.1082122E-19
1.1418526,2.142983E-17,1.4781767E-18
1.1419563,2.0690035E-17,4.3464893E-19
1.1420249,1.6402297E-17,1.4510441E-18
1.1420975,2.1925211E-17,4.6823536E-19
1.142197,1.8471047E-17,1.4466484E-18
1.1422386,1.6929277E-17,4.4002395E-19
1.1423692,1.9535875E-17,1.4105641E-18
1.1423798,1.4080733E-17,4.0595564E-19
1.1425209,1.7430535E-17,4.0473648E-19
1.1425414,1.37936205E-17,1.3807985E-18
1.142662,1.8943733E-17,4.091431E-19
1.1427135,1.4277463E-17,1.3587556E-18
1.1428032,1.4671133E-17,4.156425E-19
1.1428857,1.7276137E-17,1.3007334E-18
1.1429443,1.1301464E-17,4.041637E-19
1.1430578,1.8977312E-17,1.3234722E-18
1.1430855,1.3452413E-17,3.9528123E-19
1.1432266,1.5236688E-17,3.886818E-19
1.1432301,1.5498486E-17,1.29616E-18
1.1433678,1.33060166E-17,4.1179003E-19
1.1434022,1.5529651E-17,1.3012744E-18
1.1435089,1.2014655E-17,4.3053128E-19
1.1435744,1.469341E-17,1.3350287E-18
1.14365,8.981826E-18,4.881415E-19
1.1437465,1.0654919E-17,1.4351468E-18
1.1437911,5.276718E-18,5.3236677E-19
1.1439188,8.665354E-18,1.6318304E-18
1.1439322,8.6611534E-18,6.439386E-19
1.1440734,1.418646E-17,9.107169E-19
1.1442145,1.2480605E-17,8.969878E-19
1.144263,4.3419215E-18,1.8666129E-18
1.1443557,1.2721821E-17,6.454356E-19
1.1444352,6.7413975E-18,1.7715229E-18
1.1444968,1.445826E-17,4.6766595E-19
1.1446073,7.944516E-18,1.6424673E-18
1.1446378,1.4601659E-17,4.420792E-19
1.144779,1.625062E-17,4.898446E-19
1.1447794,1.1374828E-17,1.5585849E-18
1.1449201,1.7485356E-17,5.2176346E-19
1.1449516,1.4022248E-17,1.5006728E-18
1.1450613,1.5652257E-17,5.2371477E-19
1.1451237,1.5169015E-17,1.5289519E-18
1.1452023,1.5321488E-17,6.0359597E-19
1.1452959,1.451502E-17,1.5879198E-18
1.1453434,1.9639877E-17,6.436267E-19
1.145468,2.2704978E-17,1.548469E-18
1.1454846,2.0115247E-17,5.204909E-19
1.1456256,1.7835743E-17,4.5815016E-19
1.1456401,5.8975488E-18,1.4624214E-18
1.1457667,2.0549373E-17,4.8465453E-19
1.1458123,1.0361173E-17,1.4438328E-18
1.1459079,1.9654276E-17,4.844368E-19
1.1459844,1.6619777E-17,1.3844143E-18
1.1460489,1.7505001E-17,4.4515283E-19
1.1461565,1.5703713E-17,1.3795722E-18
1.14619,1.6531332E-17,4.434729E-19
1.1463287,9.615049E-18,1.4033348E-18
1.1463311,1.41534E-17,4.7478006E-19
1.1464722,1.3399969E-17,5.5057483E-19
1.1465008,1.0737904E-17,1.4464713E-18
1.1466132,1.4129995E-17,5.951373E-19
1.146673,1.05429074E-17,1.5508704E-18
1.1467544,1.6106464E-17,5.424644E-19
1.1468451,1.4923033E-17,1.6004713E-18
1.1468954,1.6923483E-17,5.4966726E-19
1.1470172,1.1975634E-17,1.6320474E-18
1.1470366,1.4533722E-17,5.406088E-19
1.1471776,1.4667284E-17,5.1066393E-19
1.1471894,1.2825369E-17,1.546969E-18
1.1473187,1.30022874E-17,5.238082E-19
1.1473615,1.3888864E-17,1.5146653E-18
1.1474597,1.3205689E-17,5.3984857E-19
1.1475335,1.3977678E-17,1.5690716E-18
1.1476009,1.4174514E-17,4.984344E-19
1.1477057,1.6143728E-17,1.5031963E-18
1.1477419,1.27712005E-17,4.1942358E-19
1.1478778,1.8468976E-17,1.3897072E-18
1.1478829,1.3407752E-17,3.916271E-19
1.1480241,1.6521207E-17,4.0079992E-19
1.14805,1.6276489E-17,1.2819995E-18
1.1481651,1.9801357E-17,3.948407E-19
1.148222,1.9876096E-17,1.2039933E-18
1.1483061,2.3156402E-17,4.0232524E-19
1.1483941,1.8632486E-17,1.1671142E-18
1.1484473,2.2152107E-17,4.1536427E-19
1.1485662,2.1229834E-17,1.1683027E-18
1.1485883,2.0129829E-17,4.590967E-19
1.1487293,2.138595E-17,5.1808907E-19
1.1487384,1.9807755E-17,1.2586531E-18
1.1488705,2.2939919E-17,4.927535E-19
1.1489104,2.0255537E-17,1.3487675E-18
1.1490115,2.3196593E-17,4.2383147E-19
1.1490825,2.1986441E-17,1.3308094E-18
1.1491525,2.31156E-17,4.0923582E-19
1.1492547,2.4756301E-17,1.2604643E-18
1.1492935,2.0718605E-17,4.2161042E-19
1.1494267,1.5400035E-17,1.2179784E-18
1.1494346,1.4454172E-17,4.73842E-19
1.1495756,1.2352511E-17,5.5691243E-19
1.1495988,8.065769E-18,1.4465231E-18
1.1497167,1.4085145E-17,5.9981E-19
1.1497709,1.080077E-17,1.4407224E-18
1.1498578,1.2517747E-17,5.5112583E-19
1.149943,7.249473E-18,1.5485508E-18
1.1499988,1.472028E-17,4.7971187E-19
1.150115,2.1414272E-17,1.4855552E-18
1.1501398,1.7758762E-17,4.3544757E-19
1.1502808,1.9069036E-17,4.0944466E-19
